test,comparison,layer,unit,heldout_target,observed_mean,p_two_sided,n_units,n_pairs,n_targets,n_permutations,permutation_mode,seed,target_means,leave_one_target_means,loto_min,loto_max,loto_negative_count,loto_n
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,bat,-0.26540971154246773,0.1279296875,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,club,-0.3127256906575971,0.07861328125,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,crane,-0.3007257548556667,0.0908203125,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,date,-0.21507851754849594,0.1640625,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,jam,-0.32826132346609177,0.05859375,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,match,-0.2884686387435322,0.1064453125,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,mole,-0.23702251351996684,0.15771484375,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,pitcher,-0.3149896198983388,0.07421875,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,seal,-0.2886040483999404,0.10595703125,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,spring,-0.21190000981049015,0.1640625,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
leave_one_target_out,l4_minus_l8_sae_minus_raw,,target,watch,-0.3123463694154992,0.07861328125,12,48,12,4096,exact,42,"{""bank"":0.672144261856557,""bark"":-0.517759222209916,""bat"":-0.5211606028847555,""club"":0.04663114649679634,""crane"":-0.09736808312636769,""date"":-1.125134930812417,""jam"":0.23305874019873318,""match"":-0.2444534764719818,""mole"":-0.8618069791547661,""pitcher"":0.07379829738569721,""seal"":-0.24282856059508318,""spring"":-1.1632770236684866,""watch"":0.04207929159162227}","{""bank"":-0.36485178360424375,""bark"":-0.2656931599320377,""bat"":-0.26540971154246773,""club"":-0.3127256906575971,""crane"":-0.3007257548556667,""date"":-0.21507851754849594,""jam"":-0.32826132346609177,""match"":-0.2884686387435322,""mole"":-0.23702251351996684,""pitcher"":-0.3149896198983388,""seal"":-0.2886040483999404,""spring"":-0.21190000981049015,""watch"":-0.3123463694154992}",-0.36485178360424375,-0.21190000981049015,13,13
